bin name	MAG	prodigal_count	mag	domain	completion	redundancy	total_length	domain	phylum	class	order	family	genus	depth!d10	depth!d20	depth!d30	depth!d40	depth!d70	depth!d90	depth!d110	depth!d130	depth!d150	depth!d170	depth!d190	depth!d200	depth!d210	depth!d220	depth!d230	depth!d240	cluster_members	closest_cluster_member	furthest_cluster_member
s_SalMarSW160370MG_2_8856101_Bin_19_contigs	s_SalMarSW160370MG_2_8856101_Bin_19	2938	s_SalMarSW160370MG_2_8856101_Bin_19	BACTERIA	77.46	2.82	3160712	Bacteria	Zixibacteria	MSB-5A5	GN15	unknown	unknown	0.002486861	0.009557885	0.00887414	0.037678725	0.290633741	0.148844705	0.00750665	0.000889839	0.000208518	0.000400872	0.000166491	0.001794225	0.000235189	0.002325219	4.84926E-05	0.001001372	1	0	0
s_SalMarSW160370MG_2_8856101_Bin_21_contigs	s_SalMarSW160370MG_2_8856101_Bin_21	3008	s_SalMarSW160370MG_2_8856101_Bin_21	BACTERIA	84.51	2.82	3092275	Bacteria	Chloroflexota	Anaerolineae	unknown	unknown	unknown	0.000416228	0.010181015	0.040984302	0.038364895	0.226181461	0.054480592	0.00030227	0.000262668	0.000106684	0.000173765	0.000272367	0.000191546	0.000132546	0.000116382	5.09172E-05	0.000927016	1	0	0
s_SalMarSW160370MG_2_8856101_Bin_42_1_contigs	s_SalMarSW160370MG_2_8856101_Bin_42_1	2381	s_SalMarSW160370MG_2_8856101_Bin_42_1	BACTERIA	87.32	4.23	2607223	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	unknown	0.098064904	0.010167275	0.129107422	0.311549394	0.733068618	0.324523581	0.040812962	0.063534155	0.032759154	0.018622763	0.04207296	0.095372758	0.01530183	0.016904509	0.002065783	0.023452622	2	99.72	99.72
s_SalMarSW160370MG_2_8856101_Bin_49_contigs	s_SalMarSW160370MG_2_8856101_Bin_49	2213	s_SalMarSW160370MG_2_8856101_Bin_49	BACTERIA	92.96	1.41	2222468	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	unknown	unknown	0.009114178	0.000981975	0.009395435	0.064232448	0.414440117	0.212322285	0.006455977	0.006204624	0.004830668	0.002344616	0.002538586	0.004553452	0.004587397	0.003111606	0.000413803	0.005992065	3	99.47	99.37
s_SalMarSW160370MG_2_8856101_Bin_9_contigs	s_SalMarSW160370MG_2_8856101_Bin_9	4525	s_SalMarSW160370MG_2_8856101_Bin_9	BACTERIA	91.55	0	5001081	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	unknown	0.022685632	0.013678137	0.009126301	0.031171831	0.502378965	0.277062288	0.008661581	0.003017854	0.000323284	0.000286914	0.000418653	0.001008645	0.000280449	0.001323039	4.28351E-05	0.004130759	1	0	0
s_SalMarSW160380MG_2_8856100_Bin_13_2_contigs	s_SalMarSW160380MG_2_8856100_Bin_13_2	1380	s_SalMarSW160380MG_2_8856100_Bin_13_2	BACTERIA	85.92	0	1332125	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	RBG-13-51-36	0.10285597	0.002679214	0.060534889	0.081797264	1.107350423	0.838766252	0.232323853	0.082017905	0.104423896	0.046846245	0.048471555	0.192260101	0.15118043	0.085089909	0.009961182	0.06480466	1	0	0
s_SalMarSW160380MG_2_8856100_Bin_2_contigs	s_SalMarSW160380MG_2_8856100_Bin_2	2606	s_SalMarSW160380MG_2_8856100_Bin_2	BACTERIA	91.55	0	2832817	Bacteria	Marinisomatota	UBA2242	UBA2242	UBA2242	unknown	0.110802285	0.001710979	0.013711274	0.154918399	0.513154821	0.502509086	0.177992779	0.08129779	0.046536701	0.003672504	0.002090838	0.028110334	0.001968798	0.049267641	0.000169724	0.004275428	4	99.08	98.93
s_SalMarSW160380MG_2_8856100_Bin_27_contigs	s_SalMarSW160380MG_2_8856100_Bin_27	1508	s_SalMarSW160380MG_2_8856100_Bin_27	ARCHAEA	86.84	1.32	1369055	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	unknown	0.003547231	0.002529696	0.008189587	0.021966325	0.136648824	0.1001024	0.031280131	0.002890965	0.003278906	0.003052607	0.001630158	0.005596042	0.001578433	0.00474419	0.000497857	0.002931376	1	0	0
s_SalMarSW160380MG_2_8856100_Bin_32_contigs	s_SalMarSW160380MG_2_8856100_Bin_32	2529	s_SalMarSW160380MG_2_8856100_Bin_32	BACTERIA	84.51	0	2821689	Bacteria	AABM5-125-24	AABM5-125-24	BMS3BBIN04	BMS3BBIN04	unknown	0.008217066	0.001915456	0.018000441	0.066450982	0.345407713	0.38898071	0.009942593	0.005967011	0.001135534	0.000416228	0.0004332	0.001654405	0.000406529	0.001520242	3.31366E-05	0.001467708	1	0	0
s_SalMarSW160380MG_2_8856100_Bin_41_contigs	s_SalMarSW160380MG_2_8856100_Bin_41	2611	s_SalMarSW160380MG_2_8856100_Bin_41	BACTERIA	88.73	2.82	2606279	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	RBG-16-60-22	unknown	0.024100806	0.023430801	0.317686937	0.340985191	0.706789687	0.606075472	0.090521885	0.013087336	0.00730783	0.00515476	0.004971296	0.031759399	0.005947613	0.027806447	0.000445323	0.01025537	3	99.73	99.72
s_SalMarSW160380MG_2_8856100_Bin_51_contigs	s_SalMarSW160380MG_2_8856100_Bin_51	952	s_SalMarSW160380MG_2_8856100_Bin_51	ARCHAEA	76.32	3.95	807423	Archaea	Aenigmarchaeota	Aenigmarchaeia	GW2011-AR5	GW2011-AR5	unknown	0.000214176	8.80948E-05	0.002635571	0.015262228	0.102776765	0.061891873	0.000714457	0.000321667	0.001151698	0.001009454	0.000362886	0.001740883	0.000193162	0.000248929	0.000269134	0.000655458	3	99.66	99.56
s_SalMarSW160380MG_2_8856100_Bin_67_1_contigs	s_SalMarSW160380MG_2_8856100_Bin_67_1	1974	s_SalMarSW160380MG_2_8856100_Bin_67_1	ARCHAEA	85.53	5.26	2001451	Archaea	Asgardarchaeota	Heimdallarchaeia	UBA460	UBA460	unknown	0.000745977	0.000184272	0.000647376	0.239697148	0.890103718	0.412817232	0.006628126	0.001375573	0.000789621	0.000624746	0.001000563	0.00131819	0.005697877	0.001854033	0.00029338	0.006315349	5	99.76	99.56
s_SalMarSW160380MG_2_8856100_Bin_87_1_contigs	s_SalMarSW160380MG_2_8856100_Bin_87_1	2169	s_SalMarSW160380MG_2_8856100_Bin_87_1	BACTERIA	84.51	5.63	2022494	Bacteria	Desulfobacterota	BSN033	BSN033	RBG-16-54-18	unknown	0.035751954	0.199079773	1.687140498	2.473129056	0.932542797	1.23062338	0.11080471	0.053641671	0.027980212	0.070518701	0.088481156	0.083833144	0.030998874	0.045913572	0.009763979	0.052494821	1	0	0
s_SalMarSW160380MG_2_8856100_Bin_89_contigs	s_SalMarSW160380MG_2_8856100_Bin_89	4126	s_SalMarSW160380MG_2_8856100_Bin_89	BACTERIA	97.18	2.82	4626918	Bacteria	Calditrichota	Calditrichia	RBG-13-44-9	RBG-13-44-9	unknown	0.013065514	0.003034018	0.004299674	0.0069603	0.244364557	0.330264293	0.088388212	0.008384365	0.00088903	0.001123411	0.005852245	0.008166148	0.002804487	0.025848155	0.000199628	0.009629008	1	0	0
s_SalMarSW160380MG_2_8856100_Bin_99_contigs	s_SalMarSW160380MG_2_8856100_Bin_99	3210	s_SalMarSW160380MG_2_8856100_Bin_99	BACTERIA	88.73	0	3378840	Bacteria	Spirochaetota	unknown	unknown	unknown	unknown	0.040070217	0.070360292	0.20784238	0.176058734	0.593182915	0.572409507	0.10223284	0.042723569	0.030148638	0.026689501	0.035824693	0.048797263	0.024168696	0.053726533	0.016644266	0.048624306	3	99.8	99.22
s_SalMarWE160110MG_2_8858884_Bin_12_2_contigs	s_SalMarWE160110MG_2_8858884_Bin_12_2	1672	s_SalMarWE160110MG_2_8858884_Bin_12_2	BACTERIA	85.92	1.41	1623172	Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	SM23-28-2	SM23-28-2	0.223718847	0.000157601	0.00346641	0.037092774	0.20715621	0.213648557	0.128008257	0.114166053	0.123451572	0.02701036	0.061276825	0.04155409	0.015566114	0.008607431	0.000231148	0.001917881	1	0	0
s_SalMarWE160110MG_2_8858884_Bin_23_2_contigs	s_SalMarWE160110MG_2_8858884_Bin_23_2	2354	s_SalMarWE160110MG_2_8858884_Bin_23_2	BACTERIA	87.32	0	2713544	Bacteria	WOR-3_B	unknown	unknown	unknown	unknown	0.738320363	0.001102398	0.174692052	0.998989738	1.728133691	2.407863716	0.973531948	0.622365742	0.397693209	0.361179113	0.198258632	0.605749764	0.059605448	0.223309893	0.0064681	0.038124857	26	99.97	99.69
s_SalMarWE160110MG_2_8858884_Bin_27_1_contigs	s_SalMarWE160110MG_2_8858884_Bin_27_1	1976	s_SalMarWE160110MG_2_8858884_Bin_27_1	ARCHAEA	65.79	2.63	1717476	Archaea	Crenarchaeota	Bathyarchaeia	B26-1	UBA233	SG8-32-3	0.187325174	0.485198048	0.404414278	0.341108847	0.611482394	0.571800117	0.167049623	0.055941835	0.087246212	0.053602877	0.07924413	0.063297349	0.100848377	0.105671772	0.028785997	0.060100881	7	99.46	95.87
s_SalMarWE160110MG_2_8858884_Bin_55_contigs	s_SalMarWE160110MG_2_8858884_Bin_55	1230	s_SalMarWE160110MG_2_8858884_Bin_55	ARCHAEA	77.63	0	1212670	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales	unknown	unknown	0.037059637	0.000177806	0.015627538	0.001144425	0.501163418	0.654481562	0.328363384	0.075586982	0.027572874	0.021086993	0.007241557	0.298366689	0.038792438	0.064709291	0.00046957	0.002654968	11	99.85	99.12
s_SalMarWE160110MG_2_8858884_Bin_7_2_contigs	s_SalMarWE160110MG_2_8858884_Bin_7_2	2052	s_SalMarWE160110MG_2_8858884_Bin_7_2	BACTERIA	88.73	1.41	1987736	Bacteria	Aerophobota	Aerophobia	Aerophobales	unknown	unknown	0.224687081	0.000387941	0.30134575	0.006118954	0.295782036	0.361143552	0.245432202	0.284435583	0.261850169	0.224129417	0.304260961	0.306881176	0.334682774	0.111257307	0.020245647	0.521730732	4	99.38	97.82
s_SalMarWE160130MG_2_8859071_Bin_17_1_contigs	s_SalMarWE160130MG_2_8859071_Bin_17_1	2017	s_SalMarWE160130MG_2_8859071_Bin_17_1	BACTERIA	85.92	0	2261243	Bacteria	WOR-3_B	UBA3072	UBA3072	UBA3072	unknown	0.422097093	0.003264358	0.061343907	0.023703976	0.625394103	1.271354713	0.489054015	1.376527011	0.412596591	0.18144545	0.131734911	0.349262873	0.240731656	0.195566486	0.010437217	0.071583113	4	97.37	97.22
s_SalMarWE160130MG_2_8859071_Bin_18_2_contigs	s_SalMarWE160130MG_2_8859071_Bin_18_2	2367	s_SalMarWE160130MG_2_8859071_Bin_18_2	BACTERIA	69.01	9.86	2722743	Bacteria	Verrucomicrobiota_A	unknown	unknown	unknown	unknown	0.158283783	0.046908478	0.264997337	0.173878185	0.421833617	0.562738472	0.157155523	0.280081758	0.17997855	0.18980072	0.221428381	0.169575278	0.150646204	0.130016657	0.071884575	0.15434942	1	0	0
s_SalMarWE160130MG_2_8859071_Bin_23_contigs	s_SalMarWE160130MG_2_8859071_Bin_23	2890	s_SalMarWE160130MG_2_8859071_Bin_23	BACTERIA	94.37	2.82	3162920	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	vadinHA17	LD21	0.615278553	0.056248146	0.49282512	0.508873736	1.349000204	1.384477367	0.881527807	0.744953338	0.607052597	0.35551114	0.331345677	0.696812341	0.685187864	0.505704747	0.055990327	0.490924212	15	99.37	98.83
s_SalMarWE160130MG_2_8859071_Bin_27_contigs	s_SalMarWE160130MG_2_8859071_Bin_27	2486	s_SalMarWE160130MG_2_8859071_Bin_27	BACTERIA	84.51	1.41	2464419	Bacteria	Caldatribacteriota	JS1	SB-45	34-128	34-128	0.171478611	0.071730207	0.285710129	0.228706307	0.734691502	0.749594885	0.238172056	0.309081122	0.242921904	0.314596344	0.310896361	0.183948475	0.329160278	0.27913777	0.198275604	0.310750075	1	0	0
s_SalMarWE160130MG_2_8859071_Bin_45_contigs	s_SalMarWE160130MG_2_8859071_Bin_45	1339	s_SalMarWE160130MG_2_8859071_Bin_45	BACTERIA	77.46	1.41	1299993	Bacteria	Patescibacteria	ABY1	SG8-24	2-12-FULL-60-25	2-12-FULL-60-25	0.046087337	0.04806745	0.034660871	0.013147952	0.333447021	0.121658155	0.052401877	0.233009214	0.254670036	0.055671893	0.090203451	0.023722564	0.048510349	0.021258334	0.000248929	0.011538807	5	98.38	97.5
s_SalMarWE160130MG_2_8859071_Bin_8_contigs	s_SalMarWE160130MG_2_8859071_Bin_8	3623	s_SalMarWE160130MG_2_8859071_Bin_8	BACTERIA	77.46	1.41	4077221	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	SG8-4	0.032892509	0.00803926	0.019957925	0.027753913	0.703758901	0.49662128	0.617430815	0.387797492	0.152104214	0.071372978	0.025067425	0.060598738	0.056802578	0.016003356	0.01838919	0.040981069	1	0	0
s_SalMarWE160150MG_2_8859057_Bin_1_2_contigs	s_SalMarWE160150MG_2_8859057_Bin_1_2	1129	s_SalMarWE160150MG_2_8859057_Bin_1_2	BACTERIA	78.87	0	1156983	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	CG2-30-46-19	0.153342391	0.000214984	0.140314862	0.042101248	1.329881201	0.643282203	0.341038533	0.353173798	2.104713235	1.555838788	0.718933842	0.132089714	0.948795081	0.444628357	0.347436319	0.707392611	1	0	0
s_SalMarWE160150MG_2_8859057_Bin_28_contigs	s_SalMarWE160150MG_2_8859057_Bin_28	4083	s_SalMarWE160150MG_2_8859057_Bin_28	BACTERIA	95.77	0	4864518	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	unknown	0.000625554	0.003609463	0.004813696	0.024898509	0.222491985	0.362422947	0.048651785	0.207199045	0.512214874	0.155050137	0.038527345	0.053961722	0.113664963	0.177949136	0.113105682	0.186019108	1	0	0
s_SalMarWE160150MG_2_8859057_Bin_40_1_contigs	s_SalMarWE160150MG_2_8859057_Bin_40_1	2164	s_SalMarWE160150MG_2_8859057_Bin_40_1	BACTERIA	92.96	0	2478243	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	SG8-4	0.011650339	0.000366927	0.015693003	0.004267346	0.037859764	0.040241558	0.073105779	0.029237786	0.208689383	0.073349859	0.073049205	0.012892557	0.07848118	0.10665213	0.035905514	0.010592393	1	0	0
s_SalMarWE160150MG_2_8859057_Bin_49_contigs	s_SalMarWE160150MG_2_8859057_Bin_49	1212	s_SalMarWE160150MG_2_8859057_Bin_49	BACTERIA	84.51	2.82	1135248	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA5760	unknown	0.025996866	0.000534226	0.083019277	0.002524846	0.071823959	0.05944219	0.064216283	0.069356496	0.105013081	0.088368815	0.076041196	0.076654627	0.078161938	0.03829943	0.013675712	0.052216797	2	99.1	99.1
s_SalMarWE160170MG_2_8859029_Bin_1_2_contigs	s_SalMarWE160170MG_2_8859029_Bin_1_2	3264	s_SalMarWE160170MG_2_8859029_Bin_1_2	BACTERIA	83.1	2.82	3108484	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	unknown	unknown	0.113154983	0.009412407	0.084889473	0.116581791	0.458940938	0.499172798	0.211171395	0.208466317	0.130479761	0.312437616	0.206915363	0.204493968	0.154427816	0.226932287	0.052144867	0.307996505	1	0	0
s_SalMarWE160170MG_2_8859029_Bin_17_contigs	s_SalMarWE160170MG_2_8859029_Bin_17	3662	s_SalMarWE160170MG_2_8859029_Bin_17	BACTERIA	90.14	1.41	3954335	Bacteria	WOR-3_B	UBA3072	UBA3072	UBA3072	unknown	0.107057851	0.005849012	0.03328934	0.042748623	0.233073871	0.583040694	0.148462422	0.311992293	0.441802857	2.25027661	1.109079183	0.112418704	0.276459364	0.222066058	0.073952783	0.050222945	1	0	0
s_SalMarWE160170MG_2_8859029_Bin_18_contigs	s_SalMarWE160170MG_2_8859029_Bin_18	2781	s_SalMarWE160170MG_2_8859029_Bin_18	BACTERIA	87.32	2.82	2433542	Bacteria	Bipolaricaulota	Bipolaricaulia	UBA7950	UBA7950	unknown	0.140466806	0.000237614	0.2684492	0.00301543	0.243400364	0.192073405	0.127405332	0.259672045	0.482981129	0.411322853	0.787263104	0.295309233	0.485227951	0.289536193	0.154938604	0.374605897	2	98.91	98.91
s_SalMarWE160170MG_2_8859029_Bin_37_2_contigs	s_SalMarWE160170MG_2_8859029_Bin_37_2	502	s_SalMarWE160170MG_2_8859029_Bin_37_2	BACTERIA	73.24	1.41	486330	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	unknown	unknown	0.001947785	4.20269E-05	0.005555632	0.000423502	0.008252627	0.008379516	0.00358845	0.002453724	0.009114178	0.036574711	0.027094414	0.002439176	0.026698392	0.004239867	0.006411526	0.008912126	1	0	0
s_SalMarWE160170MG_2_8859029_Bin_42_contigs	s_SalMarWE160170MG_2_8859029_Bin_42	2361	s_SalMarWE160170MG_2_8859029_Bin_42	ARCHAEA	94.74	1.32	2296079	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	unknown	0.012170826	0.011739243	0.015492567	0.020376577	0.071469155	0.197246754	0.018034386	0.011123387	0.011461218	0.258249596	0.018196028	0.018979183	0.013508413	0.009165904	0.001649556	0.005190321	2	99.35	99.35
s_SalMarWE160170MG_2_8859029_Bin_50_contigs	s_SalMarWE160170MG_2_8859029_Bin_50	732	s_SalMarWE160170MG_2_8859029_Bin_50	BACTERIA	78.87	2.82	684972	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	GWA2-38-27	unknown	0.001060371	3.87941E-05	0.026930348	0.000349955	0.010024222	0.014511401	0.001975264	0.004500919	0.009906223	0.052819722	0.040134066	0.009657295	0.049035685	0.039526292	0.01606478	0.025084397	1	0	0
s_SalMarWE160190MG_2_8859115_Bin_1_1_contigs	s_SalMarWE160190MG_2_8859115_Bin_1_1	1563	s_SalMarWE160190MG_2_8859115_Bin_1_1	BACTERIA	85.92	0	1585644	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	RBG-13-51-36	0.348480526	0.001847567	0.376845445	0.290046173	1.29278277	1.208619069	0.722249118	0.590401058	0.782995758	0.889518574	1.72441027	0.887553008	1.11943962	0.751899898	0.113889645	0.468288689	1	0	0
s_SalMarWE160190MG_2_8859115_Bin_18_contigs	s_SalMarWE160190MG_2_8859115_Bin_18	2786	s_SalMarWE160190MG_2_8859115_Bin_18	BACTERIA	90.14	2.82	3248431	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	RBG-13-46-10	0.069852736	0.001116945	1.858441303	0.012653327	1.455379159	1.481532818	0.673253843	1.428852108	2.664610851	3.383957689	3.256061773	2.625280954	4.947533466	2.326074535	0.954741078	2.929996937	23	99.86	99.2
s_SalMarWE160190MG_2_8859115_Bin_30_contigs	s_SalMarWE160190MG_2_8859115_Bin_30	2627	s_SalMarWE160190MG_2_8859115_Bin_30	BACTERIA	90.14	1.41	3064192	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	RBG-13-46-10	0.222897706	0.00165198	0.150142689	0.011009429	0.515638449	0.51508725	0.227085039	0.410812873	0.565205936	0.55196504	0.51836454	0.439178601	0.629313919	0.188334628	0.08785641	0.167801258	10	99.98	95.56
s_SalMarWE160190MG_2_8859115_Bin_33_contigs	s_SalMarWE160190MG_2_8859115_Bin_33	2414	s_SalMarWE160190MG_2_8859115_Bin_33	BACTERIA	95.77	0	2839269	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	Aminicenans	0.020292523	0.001525091	0.040236708	0.005286498	0.988385222	0.45453458	0.304823475	0.481380874	1.42087104	1.581490548	2.292436048	0.01611893	1.242394951	0.666347693	1.051784405	1.774108686	12	100	99.78
s_SalMarWE160190MG_2_8859115_Bin_35_contigs	s_SalMarWE160190MG_2_8859115_Bin_35	2421	s_SalMarWE160190MG_2_8859115_Bin_35	BACTERIA	91.55	4.23	2709952	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Brevefilum	0.000155176	0.000830839	0.000885798	0.000729813	0.046533468	0.077075704	0.000421077	0.013805834	0.182431466	0.418275071	0.285318956	0.000140628	0.001131493	0.00149842	0.000995714	0.000227107	1	0	0
s_SalMarWE160190MG_2_8859115_Bin_46_1_contigs	s_SalMarWE160190MG_2_8859115_Bin_46_1	1470	s_SalMarWE160190MG_2_8859115_Bin_46_1	BACTERIA	95.77	0	1567682	Bacteria	Actinobacteriota	UBA1414	UBA1414	UBA1414	20-14-0-20-35-9	0.001120987	0.000694252	0.00083973	0.001071686	0.255032922	0.788404295	0.001795033	0.006881095	0.077379591	0.125701627	0.197642776	0.000945605	0.006954642	0.012224976	0.007546252	0.003849502	4	99.69	98.78
s_SalMarWE160190MG_2_8859115_Bin_5_contigs	s_SalMarWE160190MG_2_8859115_Bin_5	3683	s_SalMarWE160190MG_2_8859115_Bin_5	BACTERIA	83.1	1.41	4505305	Bacteria	Planctomycetota	FEN-1346	FEN-1346	FEN-1346	unknown	0.000890647	0.001586515	0.003212633	0.021637384	0.256362427	0.180801307	0.092798611	0.069506823	0.039966766	0.098953126	0.493110418	0.001790992	0.599614646	0.056592443	0.114664718	0.04221763	2	98.73	98.73
s_SalMarWE160190MG_2_8859115_Bin_7_contigs	s_SalMarWE160190MG_2_8859115_Bin_7	3561	s_SalMarWE160190MG_2_8859115_Bin_7	BACTERIA	92.96	5.63	3461037	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	unknown	unknown	1.186196914	0.025793197	0.713572989	0.624058941	4.097071615	4.427049801	2.052665354	1.993806691	1.346443838	1.492943119	1.266921684	2.096486471	1.610440612	1.135326593	0.222099195	1.641605169	5	98.47	98.07
s_SalMarWE160190MG_2_8859115_Bin_8_contigs	s_SalMarWE160190MG_2_8859115_Bin_8	3781	s_SalMarWE160190MG_2_8859115_Bin_8	BACTERIA	87.32	7.04	4525509	Bacteria	Planctomycetota	FEN-1346	FEN-1346	FEN-1346	unknown	0.000612623	0.001201807	0.002098112	0.005462688	0.02613022	0.032398693	0.008170998	0.005699493	0.003816365	0.11738111	0.305649465	0.001741691	0.056930275	0.011963117	0.022009968	0.010349122	1	0	0
s_SalMarWE160210MG_3_8859159_Bin_16_contigs	s_SalMarWE160210MG_3_8859159_Bin_16	4431	s_SalMarWE160210MG_3_8859159_Bin_16	BACTERIA	91.55	2.82	5681862	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	SG8-4	0.013042884	0.278768418	0.500596054	0.436473523	0.307174556	0.385523999	0.013084103	0.019300042	0.155086507	0.098250792	0.358988865	0.066706377	0.601191462	0.582745698	0.998676961	1.102927092	3	99.97	99.93
s_SalMarWE160210MG_3_8859159_Bin_27_contigs	s_SalMarWE160210MG_3_8859159_Bin_27	2466	s_SalMarWE160210MG_3_8859159_Bin_27	BACTERIA	88.73	0	2807105	Bacteria	Planctomycetota	Phycisphaerae	SG8-4	SG8-4	unknown	0.013767848	0.000488967	0.067122605	0.015189489	0.06031344	0.160783575	0.060326371	0.031902452	0.122199655	0.121759181	0.056460705	0.025105411	0.364267281	0.130470063	0.013236046	0.020855037	2	98.88	98.88
s_SalMarWE160210MG_3_8859159_Bin_28_contigs	s_SalMarWE160210MG_3_8859159_Bin_28	2552	s_SalMarWE160210MG_3_8859159_Bin_28	BACTERIA	92.96	0	2807985	Bacteria	WOR-3_B	UBA3072	UBA3072	UBA3072	unknown	0.133425685	0.074390832	0.211540746	0.384693967	0.812338611	1.110609931	0.270031674	0.216300292	0.215075854	0.205240753	0.118833463	0.112678948	0.344584956	0.498687064	0.083685241	0.046580345	7	99.86	94.95
s_SalMarWE160210MG_3_8859159_Bin_3_3_contigs	s_SalMarWE160210MG_3_8859159_Bin_3_3	1770	s_SalMarWE160210MG_3_8859159_Bin_3_3	BACTERIA	87.32	0	1799894	Bacteria	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	RBG-13-51-36	0.226139434	0.001133918	0.415487556	0.139827512	0.880136878	0.523204098	0.310282122	0.202504156	0.284100984	0.156469353	0.379417168	0.211632074	1.319150604	0.201704029	0.390358708	0.382464118	2	99.66	99.66
s_SalMarWE160210MG_4_8867467_Bin_16_1_contigs	s_SalMarWE160210MG_4_8867467_Bin_16_1	2606	s_SalMarWE160210MG_4_8867467_Bin_16_1	BACTERIA	84.51	7.04	2396249	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	unknown	0.272045732	0.04389224	0.044497589	0.067483066	0.046661974	0.039031668	0.001836252	0.00046957	0.001261615	0.000470378	0.000566555	0.002583037	0.002356739	0.000556856	0.000514829	0.013836546	1	0	0
s_SalMarWE160210MG_4_8867467_Bin_18_2_contigs	s_SalMarWE160210MG_4_8867467_Bin_18_2	2284	s_SalMarWE160210MG_4_8867467_Bin_18_2	BACTERIA	71.83	1.41	2168787	Bacteria	Actinobacteriota	Acidimicrobiia	UBA5794	UBA4744	BMS3Bbin01	0.508082499	0.126715122	0.03460268	0.057631801	0.060651271	0.063994834	0.00169724	0.002686488	0.000370968	0.00256364	0.004024075	0.004714286	0.002402807	0.001204232	0.0006005	0.066084864	1	0	0
s_SalMarWE160210MG_4_8867467_Bin_2_1_contigs	s_SalMarWE160210MG_4_8867467_Bin_2_1	3530	s_SalMarWE160210MG_4_8867467_Bin_2_1	BACTERIA	97.18	2.82	3596366	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	unknown	unknown	2.193106297	1.512255284	0.430266475	0.081802113	0.097597759	0.115339573	0.006236952	0.003293454	0.002595161	0.002950773	0.004860572	0.007753153	0.007315104	0.003911734	0.002603243	0.071487744	6	99.45	99.39
s_SalMarWE160210MG_4_8867467_Bin_31_contigs	s_SalMarWE160210MG_4_8867467_Bin_31	4177	s_SalMarWE160210MG_4_8867467_Bin_31	BACTERIA	88.73	2.82	4231736	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	2.39207292	1.06229032	1.664151788	6.507547464	0.358808635	1.873186277	0.082316943	0.009809238	0.123467736	0.011607504	0.030138939	0.027689256	0.095965984	0.53193276	0.445299171	0.569361749	3	99.39	99.27
s_SalMarWE160210MG_4_8867467_Bin_35_contigs	s_SalMarWE160210MG_4_8867467_Bin_35	2326	s_SalMarWE160210MG_4_8867467_Bin_35	BACTERIA	95.77	5.63	2300276	Bacteria	MBNT15	MBNT15	MBNT15	MBNT15	unknown	0.624736221	0.167389071	0.22075191	0.176352114	0.05115481	0.063706303	0.005286498	0.001363449	0.005444099	0.001910607	0.002125591	0.003477725	0.006973231	0.018963827	0.007713551	0.030533346	1	0	0
s_SalMarWE160210MG_4_8867467_Bin_5_1_contigs	s_SalMarWE160210MG_4_8867467_Bin_5_1	2897	s_SalMarWE160210MG_4_8867467_Bin_5_1	BACTERIA	92.96	5.63	3032441	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	unknown	1.648470908	0.249221088	0.02808043	0.029988612	0.05828645	0.066951264	0.001161397	0.001040974	0.000409762	0.001800691	0.005169308	0.005739904	0.002162769	0.001153315	0.000136587	0.09280346	2	98.61	98.61
